train_no,station_train_code,from_station_id,to_station_id,from_station,to_station,total_num,is_active,created_at,updated_at
24000G104904,G1049,4,80,北京南,济南西,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4p000G105004,G1050,80,4,济南西,北京南,4,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G105100,G1051,6,58,北京西,广州南,17,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G10520A,G1052,58,6,广州南,北京西,18,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G105310,G1053,4,1184,北京南,泰安,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4p000G105401,G1054,1184,4,泰安,北京南,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G105504,G1055,4,993,北京南,濮阳东,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
38000G105605,G1056,993,4,濮阳东,北京南,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G105701,G1060,1060,4,日照,北京南,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G105901,G1059,4,1060,北京南,日照,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G10610D,G1061,4,1009,北京南,青岛,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G106207,G1062,1253,4,潍坊,北京南,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G106308,G1063,4,1009,北京南,青岛,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G106431,G1064,1010,4,青岛北,北京南,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G10650A,G1065,4,1009,北京南,青岛,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G10670D,G1067,4,1009,北京南,青岛,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G106803,G1068,1009,4,青岛,北京南,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G10690I,G1069,4,1009,北京南,青岛,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G107006,G1070,1009,4,青岛,北京南,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G10710E,G1071,4,1009,北京南,青岛,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G107208,G1072,1009,4,青岛,北京南,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G107405,G1074,1009,4,青岛,北京南,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G107504,G1075,4,1009,北京南,青岛,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G107605,G1076,1009,4,青岛,北京南,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G107709,G1077,4,1009,北京南,青岛,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G107806,G1078,1009,4,青岛,北京南,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G107905,G1079,4,1009,北京南,青岛,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G108004,G1080,1009,4,青岛,北京南,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G108103,G1081,4,79,北京南,济南东,3,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G108205,G1082,79,4,济南东,北京南,4,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G108309,G1083,4,1507,北京南,烟台,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G10840A,G1084,1507,4,烟台,北京南,18,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G10850F,G1085,4,1259,北京南,威海,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G108609,G1086,1259,4,威海,北京南,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G10870I,G1087,4,1507,北京南,烟台,17,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G108811,G1088,1507,4,烟台,北京南,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G10890A,G1089,4,2431,北京南,牟平,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G109011,G1090,2431,4,牟平,北京南,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G109107,G1091,4,1507,北京南,烟台,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G109208,G1092,1259,4,威海,北京南,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G109409,G1094,1507,4,烟台,北京南,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
26000G109500,G1095,116,1165,石家庄,深圳北,17,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6i000G109600,G1096,1165,116,深圳北,石家庄,16,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G109700,G1097,78,1311,济南,温州南,16,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5j000G109800,G1098,1311,80,温州南,济南西,18,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G10990C,G1099,4,1435,北京南,盐城,17,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5f000G110021,G1100,1435,4,盐城,北京南,15,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6i000G110200,G1102,1165,128,深圳北,武汉,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4e000G110313,G1103,128,58,武汉,广州南,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
63000G110400,G1104,57,128,广州,武汉,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4e000G110500,G1105,128,57,武汉,广州,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6u000G110600,G1106,1552,128,湛江北,武汉,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4e000G110730,G1107,128,57,武汉,广州,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4e000G11090K,G1109,128,58,武汉,广州南,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
63000G111000,G1110,57,128,广州,武汉,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4e000G111140,G1111,128,57,武汉,广州,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G11120Q,G1112,58,128,广州南,武汉,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4e000G111340,G1113,128,57,武汉,广州,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
63000G111400,G1114,57,128,广州,武汉,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4e000G111500,G1115,128,1552,武汉,湛江北,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G11161V,G1116,58,128,广州南,武汉,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4e000G111730,G1117,128,1165,武汉,深圳北,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
63000G111801,G1118,57,128,广州,武汉,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G11200P,G1120,58,128,广州南,武汉,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5u000G112101,G1121,100,57,南昌西,广州,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
63000G112200,G1122,57,1132,广州,上饶,15,true,2026-04-08 08:45:26.000498+00:00,2026-04-11 02:13:55.435685+00:00
5u000G112305,G1123,100,57,南昌西,广州,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
63000G112400,G1124,57,100,广州,南昌西,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5u000G112501,G1125,100,58,南昌西,广州南,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G11260A,G1126,58,100,广州南,南昌西,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
57000G112710,G1127,1132,57,上饶,广州,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
63000G112800,G1128,57,100,广州,南昌西,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4p000G112900,G1129,80,46,济南西,福州,20,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
58000G113001,G1130,46,80,福州,济南西,18,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
42000G113805,G1138,1428,58,宜昌东,广州南,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G113630,G1137,58,1397,广州南,襄阳东,15,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
42000G114208,G1142,1428,58,宜昌东,广州南,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G11400M,G1141,58,1428,广州南,宜昌东,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4r000G114300,G1146,1397,58,襄阳东,广州南,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G114900,G1149,6,10,北京西,重庆北,19,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
77000G115000,G1150,10,6,重庆北,北京西,16,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
40000G115104,G1154,951,1165,南阳东,深圳北,17,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6i000G115205,G1153,1165,149,深圳北,郑州东,20,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
42000G115820,G1158,196,57,巴东,广州,24,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
63000G115600,G1157,57,196,广州,巴东,18,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G116220,G1162,38,1144,长沙南,汕头,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
67000G116002,G1161,1144,38,汕头,长沙南,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
38000G116320,G1163,149,58,郑州东,广州南,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G116408,G1164,58,149,广州南,郑州东,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G116808,G1168,58,142,广州南,银川,27,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
87000G116702,G1167,142,58,银川,广州南,17,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G117406,G1174,38,1144,长沙南,汕头,15,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
67000G117203,G1173,1144,38,汕头,长沙南,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4e000G117506,G1178,128,1144,武汉,汕头,16,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
67000G117605,G1177,1144,128,汕头,武汉,15,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
25000G117900,G1179,23,128,天津西,武汉,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4e000G118000,G1180,128,23,武汉,天津西,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G11840B,G1184,58,580,广州南,黄山北,23,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
52000G118203,G1183,580,58,黄山北,广州南,21,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
3b000G118803,G1188,842,1165,洛阳龙门,深圳北,16,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6i000G118603,G1186,1165,707,深圳北,焦作西,16,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
38000G118910,G1189,149,1165,郑州东,深圳北,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6i000G119005,G1190,1165,149,深圳北,郑州东,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
38000G119104,G1191,706,1165,焦作,深圳北,15,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6i000G119205,G1192,1165,149,深圳北,郑州东,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G119604,G1196,79,1030,济南东,齐齐哈尔南,17,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
04000G119403,G1195,1030,79,齐齐哈尔南,济南东,20,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G119700,G1197,6,53,北京西,贵阳北,22,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
78000G119800,G1198,53,6,贵阳北,北京西,23,true,2026-04-08 08:45:26.000498+00:00,2026-04-11 02:13:55.435685+00:00
5l000G120462,G1204,18,65,上海虹桥,哈尔滨西,18,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
0h000G12020L,G1203,65,18,哈尔滨西,上海虹桥,22,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G12080L,G1208,1010,65,青岛北,哈尔滨西,18,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
0h000G12060T,G1207,65,1009,哈尔滨西,青岛,21,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
25000G120900,G1209,23,65,天津西,哈尔滨西,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
0h000G121000,G1210,65,23,哈尔滨西,天津西,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
26000G121100,G1211,116,18,石家庄,上海虹桥,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l000G121200,G1212,18,116,上海虹桥,石家庄,17,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
26000G121300,G1213,116,18,石家庄,上海虹桥,17,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l000G121405,G1214,18,116,上海虹桥,石家庄,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
12000G12180F,G1218,118,38,沈阳,长沙南,28,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G12160K,G1217,38,118,长沙南,沈阳,25,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
26000G121900,G1219,116,18,石家庄,上海虹桥,16,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l000G122000,G1220,18,116,上海虹桥,石家庄,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5e000G122497,G1224,912,119,宁波,沈阳北,24,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
12000G12220H,G1223,119,912,沈阳北,宁波,24,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5j000G1228D1,G1228,279,118,苍南,沈阳,34,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
12000G12260N,G1227,118,279,沈阳,苍南,30,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l000G123208,G1232,18,327,上海虹桥,丹东,23,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
12000G12300L,G1231,327,18,丹东,上海虹桥,24,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l000G123608,G1236,18,649,上海虹桥,吉林,19,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
18000G123408,G1235,649,18,吉林,上海虹桥,27,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
26000G12400T,G1240,116,1163,石家庄,双鸭山西,24,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
02000G12390D,G1239,1163,116,双鸭山西,石家庄,23,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G124490,G1244,78,118,济南,沈阳,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
12000G12420C,G1243,118,80,沈阳,济南西,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G12480T,G1248,1010,118,青岛北,沈阳,16,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
12000G12460C,G1247,118,1010,沈阳,青岛北,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G124900,G1249,4,614,北京南,菏泽东,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G125000,G1250,614,4,菏泽东,北京南,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g000G12510B,G1254,352,18,大连北,上海虹桥,19,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l000G1252B4,G1253,18,352,上海虹桥,大连北,19,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l000G125805,G1258,18,30,上海虹桥,长春西,21,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g000G12560C,G1257,30,18,长春西,上海虹桥,25,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G125900,G1259,4,614,北京南,菏泽东,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G126000,G1260,614,4,菏泽东,北京南,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
38000G12640G,G1264,149,1030,郑州东,齐齐哈尔南,29,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
04000G12620H,G1263,1029,149,齐齐哈尔,郑州东,29,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G12680K,G1268,1010,1452,青岛北,延吉西,23,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1c000G12660G,G1267,1452,1010,延吉西,青岛北,25,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G126900,G1269,4,614,北京南,菏泽东,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G127000,G1270,2191,4,济宁北,北京南,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
58000G12740A,G1274,46,118,福州,沈阳,16,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
12000G127260,G1273,118,46,沈阳,福州,26,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4e000G12780L,G1278,128,65,武汉,哈尔滨西,22,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
0h000G12760H,G1277,65,128,哈尔滨西,武汉,26,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
25000G127907,G1279,23,1030,天津西,齐齐哈尔南,16,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
04000G128005,G1280,1030,23,齐齐哈尔南,天津西,21,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
12000G12840V,G1284,118,31,沈阳,成都东,30,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
76000G12820J,G1283,31,118,成都东,沈阳,26,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
12000G12880J,G1288,119,150,沈阳北,郑州航空港,20,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
38000G128640,G1287,150,119,郑州航空港,沈阳北,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g000G12920B,G1292,30,38,长春西,长沙南,25,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6c000G12900A,G1291,38,30,长沙南,长春西,26,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g000G12930I,G1296,352,134,大连北,西安北,19,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4f000G12940P,G1295,134,352,西安北,大连北,24,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
12000G13000J,G1300,118,116,沈阳,石家庄,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
26000G12980J,G1299,116,118,石家庄,沈阳,15,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5f000G130403,G1304,944,1546,南通,珠海,21,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6e000G130207,G1303,1546,944,珠海,南通,18,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G130502,G1305,17,56,上海南,广州东,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
65000G130605,G1306,56,17,广州东,上海南,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
24000G130700,G1307,208,14,北京丰台,重庆西,21,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
77000G130800,G1308,14,208,重庆西,北京丰台,20,true,2026-04-08 08:45:26.000498+00:00,2026-04-11 02:13:55.435685+00:00
58000G130900,G1309,1357,1165,厦门,深圳北,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6i000G131009,G1310,1165,1357,深圳北,厦门,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
48000G131408,G1314,840,1165,连云港,深圳北,20,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6i000G13120L,G1313,1165,840,深圳北,连云港,19,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
