id,telecode,name,pinyin,abbr,area_code,area_name,country_code,country_name,longitude,latitude,geo_source,geo_updated_at,created_at,updated_at
2181,JEY,锦界,jinjie,jj,2015,榆林,cn,中国,110.155164,38.722839,amap,2026-04-09 06:33:22.687809+00:00,2026-04-08 08:39:59.790691+00:00,2026-04-09 06:33:22.687809+00:00
2182,JHE,金口河南,jinkouhenan,jkgn,1708,乐山,cn,中国,103.012142,29.187205,amap,2026-04-09 06:33:23.831850+00:00,2026-04-08 08:39:59.790859+00:00,2026-04-09 06:33:23.831850+00:00
2183,JLS,将乐,jiangle,jl,1005,三明,cn,中国,117.479571,26.695496,amap,2026-04-09 06:33:24.708603+00:00,2026-04-08 08:39:59.791017+00:00,2026-04-09 06:33:24.708603+00:00
2184,JLJ,芨岭,jiling,jl,2105,金昌,cn,中国,101.790657,38.530453,amap,2026-04-09 06:33:25.728166+00:00,2026-04-08 08:39:59.791182+00:00,2026-04-09 06:33:25.728166+00:00
2185,KJQ,九郎山,jiulangshan,jls,1408,株洲,cn,中国,113.077247,27.918367,amap,2026-04-09 06:33:26.704485+00:00,2026-04-08 08:39:59.791393+00:00,2026-04-09 06:33:26.704485+00:00
2186,JWQ,江门东,jiangmendong,jmd,1541,江门,cn,中国,113.103434,22.560652,amap,2026-04-09 06:33:27.732915+00:00,2026-04-08 08:39:59.791551+00:00,2026-04-09 06:33:27.732915+00:00
2187,JES,角美,jiaomei,jm,1009,漳州,cn,中国,117.880223,24.525784,amap,2026-04-09 06:33:28.737561+00:00,2026-04-08 08:39:59.791718+00:00,2026-04-09 06:33:28.737561+00:00
2188,JUB,佳木斯西,jiamusixi,jmsx,0052,佳木斯,cn,中国,130.264817,46.774088,amap,2026-04-09 06:33:29.749508+00:00,2026-04-08 08:39:59.791867+00:00,2026-04-09 06:33:29.749508+00:00
2189,JOK,莒南,junan,jn,0622,临沂,cn,中国,118.847674,35.183536,amap,2026-04-09 06:33:30.737987+00:00,2026-04-08 08:39:59.792037+00:00,2026-04-09 06:33:30.737987+00:00
2190,VNK,莒南北,junanbei,jnb,0622,临沂,cn,中国,118.797249,35.272297,amap,2026-04-09 06:33:31.750386+00:00,2026-04-08 08:39:59.792192+00:00,2026-04-09 06:33:31.750386+00:00
2191,MIK,济宁北,jiningbei,jnb,0620,济宁,cn,中国,116.61369,35.522933,amap,2026-04-09 06:33:32.913866+00:00,2026-04-08 08:39:59.792354+00:00,2026-04-09 06:33:32.913866+00:00
2192,MNK,济宁东,jiningdong,jnd,0620,济宁,cn,中国,116.756781,35.524873,amap,2026-04-09 06:33:33.751072+00:00,2026-04-08 08:39:59.792501+00:00,2026-04-09 06:33:33.751072+00:00
2193,JQS,建宁南,jianningnan,jnn,1061,建宁,cn,中国,116.854602,26.812551,amap,2026-04-09 06:33:34.771878+00:00,2026-04-08 08:39:59.792661+00:00,2026-04-09 06:33:34.771878+00:00
2194,JZS,建瓯东,jianoudong,jod,1002,南平,cn,中国,118.884922,27.163564,amap,2026-04-09 06:33:35.780737+00:00,2026-04-08 08:39:59.792840+00:00,2026-04-09 06:33:35.780737+00:00
2195,JVS,建瓯,jianou,jo,1002,南平,cn,中国,118.294263,27.023456,amap,2026-04-09 06:33:36.802118+00:00,2026-04-08 08:39:59.793008+00:00,2026-04-09 06:33:36.802118+00:00
2196,JUS,建瓯西,jianouxi,jox,1002,南平,cn,中国,118.279852,27.048577,amap,2026-04-09 06:33:37.789836+00:00,2026-04-08 08:39:59.793155+00:00,2026-04-09 06:33:37.789836+00:00
2197,PWT,金普,jinpu,jp,0220,大连,cn,中国,121.812642,39.330129,amap,2026-04-09 06:33:38.809595+00:00,2026-04-08 08:39:59.793312+00:00,2026-04-09 06:33:38.809595+00:00
2198,JQA,建桥,jianqiao,jq,1513,梅州,cn,中国,116.112635,23.929265,amap,2026-04-09 06:33:39.789071+00:00,2026-04-08 08:39:59.793461+00:00,2026-04-09 06:33:39.789071+00:00
2199,JQX,江桥,jiangqiao,jq,0007,齐齐哈尔,cn,中国,123.684912,46.771624,amap,2026-04-09 06:33:40.814839+00:00,2026-04-08 08:39:59.793629+00:00,2026-04-09 06:33:40.814839+00:00
2200,JWH,句容西,jurongxi,jrx,0706,镇江,cn,中国,118.980236,31.832857,amap,2026-04-09 06:33:41.809283+00:00,2026-04-08 08:39:59.793998+00:00,2026-04-09 06:33:41.809283+00:00
2201,SSX,九三,jiusan,js,0009,黑河,cn,中国,125.257608,48.882564,amap,2026-04-09 06:33:42.814196+00:00,2026-04-08 08:39:59.794334+00:00,2026-04-09 06:33:42.814196+00:00
2202,JSR,金山,jinshan,js,0164,巴音郭楞蒙古自治州,cn,中国,86.145298,41.764115,amap,2026-04-09 06:33:43.835270+00:00,2026-04-08 08:39:59.794677+00:00,2026-04-09 06:33:43.835270+00:00
2203,JRN,建始,jianshi,js,1361,恩施,cn,中国,109.728084,30.567267,amap,2026-04-09 06:33:44.839504+00:00,2026-04-08 08:39:59.795021+00:00,2026-04-09 06:33:44.839504+00:00
2204,JSM,建水,jianshui,js,1955,蒙自,cn,中国,102.871523,23.657985,amap,2026-04-09 06:33:45.847744+00:00,2026-04-08 08:39:59.795480+00:00,2026-04-09 06:33:45.847744+00:00
2205,JVV,稷山,jishan,js,0413,运城,cn,中国,110.995611,35.612392,amap,2026-04-09 06:33:46.841061+00:00,2026-04-08 08:39:59.795948+00:00,2026-04-09 06:33:46.841061+00:00
2206,JSL,吉舒,jishu,js,0117,吉林,cn,中国,126.802809,44.287995,amap,2026-04-09 06:33:47.854792+00:00,2026-04-08 08:39:59.796297+00:00,2026-04-09 06:33:47.854792+00:00
2207,JET,建设,jianshe,js,0102,白城,cn,中国,122.838102,45.620131,amap,2026-04-09 06:33:48.863205+00:00,2026-04-08 08:39:59.796774+00:00,2026-04-09 06:33:48.863205+00:00
2208,JOP,甲山,jiashan,js,0309,承德,cn,中国,118.265614,40.788721,amap,2026-04-09 06:33:49.859740+00:00,2026-04-08 08:39:59.797132+00:00,2026-04-09 06:33:49.859740+00:00
2209,JCN,京山,jingshan,js,1305,荆门,cn,中国,113.136905,31.036646,amap,2026-04-09 06:33:50.875886+00:00,2026-04-08 08:39:59.797443+00:00,2026-04-09 06:33:50.875886+00:00
2210,JSH,嘉善,jiashan,js,0902,嘉兴,cn,中国,120.917954,30.849857,amap,2026-04-09 06:33:51.890837+00:00,2026-04-08 08:39:59.797716+00:00,2026-04-09 06:33:51.890837+00:00
2211,MIN,京山南,jingshannan,jsn,1374,京山,cn,中国,112.97798,30.823634,amap,2026-04-09 06:33:52.885008+00:00,2026-04-08 08:39:59.798007+00:00,2026-04-09 06:33:52.885008+00:00
2212,EAH,嘉善南,jiashannan,jsn,0902,嘉兴,cn,中国,120.93557,30.788441,amap,2026-04-09 06:33:53.885005+00:00,2026-04-08 08:39:59.798211+00:00,2026-04-09 06:33:53.885005+00:00
2213,JUN,界首市,jieshoushi,jss,0804,阜阳,cn,中国,115.377837,33.267931,amap,2026-04-09 06:33:54.907705+00:00,2026-04-08 08:39:59.798438+00:00,2026-04-09 06:33:54.907705+00:00
2214,JOM,江所田,jiangsuotian,jst,1901,曲靖,cn,中国,104.479366,24.970665,amap,2026-04-09 06:33:55.902785+00:00,2026-04-08 08:39:59.798709+00:00,2026-04-09 06:33:55.902785+00:00
2215,JTB,金山屯,jinshantun,jst,0016,伊春,cn,中国,129.423008,47.423275,amap,2026-04-09 06:33:56.900998+00:00,2026-04-08 08:39:59.798984+00:00,2026-04-09 06:33:56.900998+00:00
2216,JSG,吉水西,jishuixi,jsx,1114,吉安,cn,中国,115.091112,27.277855,amap,2026-04-09 06:33:57.920573+00:00,2026-04-08 08:39:59.799208+00:00,2026-04-09 06:33:57.920573+00:00
2217,JTJ,景泰,jingtai,jt,2103,白银,cn,中国,104.056591,37.195525,amap,2026-04-09 06:33:58.933657+00:00,2026-04-08 08:39:59.799383+00:00,2026-04-09 06:33:58.933657+00:00
2218,JIJ,金塔,jinta,jt,2107,酒泉,cn,中国,98.872018,39.912238,amap,2026-04-09 06:33:59.915980+00:00,2026-04-08 08:39:59.799558+00:00,2026-04-09 06:33:59.915980+00:00
2219,JWA,井湾,jingwan,jw,1567,珠海,cn,中国,113.639288,22.437994,amap,2026-04-09 06:34:00.933095+00:00,2026-04-08 08:39:59.799793+00:00,2026-04-09 06:34:00.933095+00:00
2220,JWX,吉文,jiwen,jw,9096,呼伦贝尔,cn,中国,123.20978,50.588982,amap,2026-04-09 06:34:01.935143+00:00,2026-04-08 08:39:59.800063+00:00,2026-04-09 06:34:01.935143+00:00
2221,MXK,嘉祥北,jiaxiangbei,jxb,0620,济宁,cn,中国,116.369481,35.470771,amap,2026-04-09 06:34:02.947094+00:00,2026-04-08 08:39:59.800303+00:00,2026-04-09 06:34:02.947094+00:00
2222,JHG,进贤北,jinxianbei,jxb,1104,南昌,cn,中国,116.359602,28.678114,amap,2026-04-09 06:34:03.974994+00:00,2026-04-08 08:39:59.800483+00:00,2026-04-09 06:34:03.974994+00:00
2223,LOH,泾县,jingxian,jx,0814,宣城,cn,中国,118.389159,30.658654,amap,2026-04-09 06:34:04.981983+00:00,2026-04-08 08:39:59.800637+00:00,2026-04-09 06:34:04.981983+00:00
2224,JKK,莒县,juxian,jx,0623,日照,cn,中国,118.840128,35.651519,amap,2026-04-09 06:34:06.000232+00:00,2026-04-08 08:39:59.800810+00:00,2026-04-09 06:34:06.000232+00:00
2225,JUK,嘉祥,jiaxiang,jx,0620,济宁,cn,中国,116.356222,35.392192,amap,2026-04-09 06:34:06.973772+00:00,2026-04-08 08:39:59.800963+00:00,2026-04-09 06:34:06.973772+00:00
2226,JXF,郏县,jiaxian,jx,1215,平顶山,cn,中国,113.21261,33.971787,amap,2026-04-09 06:34:07.986614+00:00,2026-04-08 08:39:59.801129+00:00,2026-04-09 06:34:07.986614+00:00
2227,JXT,夹心子,jiaxinzi,jxz,0220,大连,cn,中国,122.409756,39.459998,amap,2026-04-09 06:34:08.989706+00:00,2026-04-08 08:39:59.801293+00:00,2026-04-09 06:34:08.989706+00:00
2228,JYA,揭阳,jieyang,jy,1514,揭阳,cn,中国,116.333978,23.60908,amap,2026-04-09 06:34:09.988137+00:00,2026-04-08 08:39:59.801444+00:00,2026-04-09 06:34:09.988137+00:00
2229,JYS,建阳,jianyang,jy,1002,南平,cn,中国,118.113798,27.354563,amap,2026-04-09 06:34:10.985754+00:00,2026-04-08 08:39:59.801591+00:00,2026-04-09 06:34:10.985754+00:00
2230,JBS,蛟洋,jiaoyang,jy,1051,上杭,cn,中国,116.738305,25.182546,amap,2026-04-09 06:34:12.011730+00:00,2026-04-08 08:39:59.801766+00:00,2026-04-09 06:34:12.011730+00:00
2231,UEH,姜堰,jiangyan,jy,0767,泰州,cn,中国,120.119254,32.53352,amap,2026-04-09 06:34:13.008920+00:00,2026-04-08 08:39:59.801934+00:00,2026-04-09 06:34:13.008920+00:00
2232,JBE,江油北,jiangyoubei,jyb,1703,绵阳,cn,中国,105.075939,31.982744,amap,2026-04-09 06:34:14.009080+00:00,2026-04-08 08:39:59.802092+00:00,2026-04-09 06:34:14.009080+00:00
2233,MYK,巨野北,juyebei,jyb,0621,菏泽,cn,中国,116.074482,35.445904,amap,2026-04-09 06:34:15.014125+00:00,2026-04-08 08:39:59.802252+00:00,2026-04-09 06:34:15.014125+00:00
2234,JUA,揭阳机场,jieyangjichang,jyjc,1514,揭阳,cn,中国,116.516991,23.544919,amap,2026-04-09 06:34:16.038553+00:00,2026-04-08 08:39:59.802408+00:00,2026-04-09 06:34:16.038553+00:00
2235,JRQ,揭阳南,jieyangnan,jyn,1514,揭阳,cn,中国,116.370201,23.570392,amap,2026-04-09 06:34:17.042311+00:00,2026-04-08 08:39:59.802571+00:00,2026-04-09 06:34:17.042311+00:00
2236,JYZ,江永,jiangyong,jy,1426,永州,cn,中国,111.465977,25.349899,amap,2026-04-09 06:34:18.060395+00:00,2026-04-08 08:39:59.802729+00:00,2026-04-09 06:34:18.060395+00:00
2237,SZL,江源,jiangyuan,jy,0136,白山,cn,中国,126.582177,42.041356,amap,2026-04-09 06:34:19.042611+00:00,2026-04-08 08:39:59.802879+00:00,2026-04-09 06:34:19.042611+00:00
2238,JYJ,靖远,jingyuan,jy,2103,白银,cn,中国,104.673822,36.552041,amap,2026-04-09 06:34:20.051494+00:00,2026-04-08 08:39:59.803026+00:00,2026-04-09 06:34:20.051494+00:00
2239,JYH,缙云,jinyun,jy,0919,丽水,cn,中国,120.095686,28.660212,amap,2026-04-09 06:34:21.063792+00:00,2026-04-08 08:39:59.803623+00:00,2026-04-09 06:34:21.063792+00:00
2240,JYF,济源,jiyuan,jy,1206,济源,cn,中国,112.573897,35.110049,amap,2026-04-09 06:34:22.056984+00:00,2026-04-08 08:39:59.803873+00:00,2026-04-09 06:34:22.056984+00:00
2241,PYQ,金月湾,jinyuewan,jyw,2518,东方,cn,中国,108.715065,18.778563,amap,2026-04-09 06:34:23.057541+00:00,2026-04-08 08:39:59.804141+00:00,2026-04-09 06:34:23.057541+00:00
2242,JXJ,靖远西,jingyuanxi,jyx,2103,白银,cn,中国,104.652972,36.560207,amap,2026-04-09 06:34:24.063424+00:00,2026-04-08 08:39:59.804336+00:00,2026-04-09 06:34:24.063424+00:00
2243,PYH,缙云西,jinyunxi,jyx,0919,丽水,cn,中国,120.055735,28.677315,amap,2026-04-09 06:34:25.065448+00:00,2026-04-08 08:39:59.804564+00:00,2026-04-09 06:34:25.065448+00:00
2244,JZK,胶州北,jiaozhoubei,jzb,0614,青岛,cn,中国,120.055737,36.396033,amap,2026-04-09 06:34:26.090326+00:00,2026-04-08 08:39:59.804736+00:00,2026-04-09 06:34:26.090326+00:00
2245,WEF,焦作东,jiaozuodong,jzd,1205,焦作,cn,中国,113.590639,35.034289,amap,2026-04-09 06:34:27.105698+00:00,2026-04-08 08:39:59.804905+00:00,2026-04-09 06:34:27.105698+00:00
2246,JZV,晋中,jinzhong,jz,5409,晋中,cn,中国,112.64236,37.686486,amap,2026-04-09 06:34:28.107871+00:00,2026-04-08 08:39:59.805074+00:00,2026-04-09 06:34:28.107871+00:00
2247,JEQ,靖州,jingzhou,jz,1403,怀化,cn,中国,109.68827,26.566883,amap,2026-04-09 06:34:29.116752+00:00,2026-04-08 08:39:59.805225+00:00,2026-04-09 06:34:29.116752+00:00
2248,JEP,景州,jingzhou,jz,0339,衡水,cn,中国,116.139005,37.647074,amap,2026-04-09 06:34:30.128260+00:00,2026-04-08 08:39:59.805390+00:00,2026-04-09 06:34:30.128260+00:00
2249,JXK,胶州,jiaozhou,jz,0614,青岛,cn,中国,119.998481,36.298628,amap,2026-04-09 06:34:31.155000+00:00,2026-04-08 08:39:59.805549+00:00,2026-04-09 06:34:31.155000+00:00
2250,JVP,旧庄窝,jiuzhuangwo,jzw,0315,张家口,cn,中国,115.638304,40.173047,amap,2026-04-09 06:34:32.139733+00:00,2026-04-08 08:39:59.805719+00:00,2026-04-09 06:34:32.139733+00:00
2251,KCP,康城,kangcheng,kc,0349,邯郸,cn,中国,114.291741,36.656853,amap,2026-04-09 06:34:33.150749+00:00,2026-04-08 08:39:59.805869+00:00,2026-04-09 06:34:33.150749+00:00
2252,KDT,宽甸,kuandian,kd,0210,丹东,cn,中国,124.781951,40.719442,amap,2026-04-09 06:34:34.179045+00:00,2026-04-08 08:39:59.806127+00:00,2026-04-09 06:34:34.179045+00:00
2253,KOB,克东,kedong,kd,0007,齐齐哈尔,cn,中国,126.210894,48.160561,amap,2026-04-09 06:34:35.182771+00:00,2026-04-08 08:39:59.806377+00:00,2026-04-09 06:34:35.182771+00:00
2254,KDC,昆都仑召,kundulunzhao,kdlz,0512,包头,cn,中国,109.796071,40.703859,amap,2026-04-09 06:34:36.182640+00:00,2026-04-08 08:39:59.806640+00:00,2026-04-09 06:34:36.182640+00:00
2255,VPR,库尔木依,kuermuyi,kemy,2408,库尔勒,cn,中国,87.223114,40.830137,amap,2026-04-09 06:34:37.211874+00:00,2026-04-08 08:39:59.806949+00:00,2026-04-09 06:34:37.211874+00:00
2256,KAW,开江,kaijiang,kj,1715,达州,cn,中国,107.801205,30.914013,amap,2026-04-09 06:34:38.210546+00:00,2026-04-08 08:39:59.807166+00:00,2026-04-09 06:34:38.210546+00:00
2257,KQX,喀喇其,kalaqi,klq,9096,呼伦贝尔,cn,中国,122.056159,50.701723,amap,2026-04-09 06:34:39.209035+00:00,2026-04-08 08:39:59.807336+00:00,2026-04-09 06:34:39.209035+00:00
2258,PVQ,开平南,kaipingnan,kpn,1541,江门,cn,中国,112.675461,22.320082,amap,2026-04-09 06:34:40.210855+00:00,2026-04-08 08:39:59.807519+00:00,2026-04-09 06:34:40.210855+00:00
2259,KAB,奎山,kuishan,ks,0044,牡丹江,cn,中国,130.408027,45.228623,amap,2026-04-09 06:34:41.209765+00:00,2026-04-08 08:39:59.807687+00:00,2026-04-09 06:34:41.209765+00:00
2260,KTQ,葵潭,kuitan,kt,1514,揭阳,cn,中国,115.996639,23.064351,amap,2026-04-09 06:34:42.229573+00:00,2026-04-08 08:39:59.807855+00:00,2026-04-09 06:34:42.229573+00:00
2261,KXZ,康熙岭,kangxiling,kxl,1608,钦州,cn,中国,108.526295,21.927169,amap,2026-04-09 06:34:43.225313+00:00,2026-04-08 08:39:59.808015+00:00,2026-04-09 06:34:43.225313+00:00
2262,KHX,克一河,keyihe,kyh,9096,呼伦贝尔,cn,中国,122.493851,50.651609,amap,2026-04-09 06:34:44.230769+00:00,2026-04-08 08:39:59.808248+00:00,2026-04-09 06:34:44.230769+00:00
2263,KEA,科韵路,keyunlu,kyl,1502,广州,cn,中国,113.378833,23.145963,amap,2026-04-09 06:34:45.229212+00:00,2026-04-08 08:39:59.808553+00:00,2026-04-09 06:34:45.229212+00:00
2264,KUM,开远南,kaiyuannan,kyn,1955,蒙自,cn,中国,103.284341,23.680851,amap,2026-04-09 06:34:46.232494+00:00,2026-04-08 08:39:59.808829+00:00,2026-04-09 06:34:46.232494+00:00
2265,ESR,昆玉,kunyu,ky,2419,和田,cn,中国,79.921646,37.114406,amap,2026-04-09 06:34:47.229374+00:00,2026-04-08 08:39:59.809153+00:00,2026-04-09 06:34:47.229374+00:00
2266,LBE,冷坝,lengba,lb,1806,六盘水,cn,中国,105.173498,26.425951,amap,2026-04-09 06:34:48.251881+00:00,2026-04-08 08:39:59.809460+00:00,2026-04-09 06:34:48.251881+00:00
2267,VJM,琅勃拉邦,langbolabang,lblb,9207,琅勃拉邦,lao,老挝,,,,,2026-04-08 08:39:59.809754+00:00,2026-04-08 09:22:28.537701+00:00
2268,UBZ,来宾,laibin,lb,1628,来宾,cn,中国,109.241324,23.730264,amap,2026-04-09 06:34:50.270112+00:00,2026-04-08 08:39:59.810040+00:00,2026-04-09 06:34:50.270112+00:00
2269,GMH,灵璧,lingbi,lb,0806,宿州,cn,中国,117.540404,33.599273,amap,2026-04-09 06:34:51.267227+00:00,2026-04-08 08:39:59.810265+00:00,2026-04-09 06:34:51.267227+00:00
2270,LTQ,寮步,liaobu,lb,1504,东莞,cn,中国,113.851973,22.988737,amap,2026-04-09 06:34:52.313639+00:00,2026-04-08 08:39:59.810442+00:00,2026-04-09 06:34:52.313639+00:00
2271,LRY,洛川北,luochuanbei,lcb,2010,延安,cn,中国,109.354955,35.819091,amap,2026-04-09 06:34:53.287027+00:00,2026-04-08 08:39:59.810618+00:00,2026-04-09 06:34:53.287027+00:00
2272,VCZ,罗城,luocheng,lc,1601,河池,cn,中国,109.125753,24.841931,amap,2026-04-09 06:34:54.297802+00:00,2026-04-08 08:39:59.810795+00:00,2026-04-09 06:34:54.297802+00:00
2273,LTY,洛川,luochuan,lc,2010,延安,cn,中国,109.447341,35.762138,amap,2026-04-09 06:34:55.300484+00:00,2026-04-08 08:39:59.810957+00:00,2026-04-09 06:34:55.300484+00:00
2274,LCQ,乐昌,lechang,lc,1501,韶关,cn,中国,113.357941,25.129125,amap,2026-04-09 06:34:56.312281+00:00,2026-04-08 08:39:59.811123+00:00,2026-04-09 06:34:56.312281+00:00
2275,UCP,黎城,licheng,lc,0414,长治,cn,中国,113.392319,36.515285,amap,2026-04-09 06:34:57.324862+00:00,2026-04-08 08:39:59.811273+00:00,2026-04-09 06:34:57.324862+00:00
2276,UUP,临城,lincheng,lc,0346,邢台,cn,中国,114.611568,37.469616,amap,2026-04-09 06:34:58.313531+00:00,2026-04-08 08:39:59.811442+00:00,2026-04-09 06:34:58.313531+00:00
2277,LCK,蓝村,lancun,lc,0614,青岛,cn,中国,120.183328,36.394914,amap,2026-04-09 06:34:59.321362+00:00,2026-04-08 08:39:59.811607+00:00,2026-04-09 06:34:59.321362+00:00
2278,UQQ,乐东,ledong,ld,2511,乐东,cn,中国,108.939167,18.445826,amap,2026-04-09 06:35:00.343826+00:00,2026-04-08 08:39:59.811754+00:00,2026-04-09 06:35:00.343826+00:00
2279,LRC,林东,lindong,ld,0508,赤峰,cn,中国,119.412799,43.934418,amap,2026-04-09 06:35:01.337074+00:00,2026-04-08 08:39:59.811895+00:00,2026-04-09 06:35:01.337074+00:00
2280,UGQ,龙洞,longdong,ld,1502,广州,cn,中国,113.367279,23.197202,amap,2026-04-09 06:35:02.340913+00:00,2026-04-08 08:39:59.812053+00:00,2026-04-09 06:35:02.340913+00:00
2281,LDO,乐都,ledu,ld,2206,海东,cn,中国,102.432909,36.477415,amap,2026-04-09 06:35:03.368327+00:00,2026-04-08 08:39:59.812197+00:00,2026-04-09 06:35:03.368327+00:00
2282,LDP,梁底下,liangdixia,ldx,0309,承德,cn,中国,117.625807,41.108459,amap,2026-04-09 06:35:04.354374+00:00,2026-04-08 08:39:59.812336+00:00,2026-04-09 06:35:04.354374+00:00
2283,LVP,六道河子,liudaohezi,ldhz,0309,承德,cn,中国,117.315443,40.395862,amap,2026-04-09 06:35:05.359936+00:00,2026-04-08 08:39:59.812475+00:00,2026-04-09 06:35:05.359936+00:00
2284,LVM,鲁番,lufan,lf,1806,六盘水,cn,中国,104.528588,25.614551,amap,2026-04-09 06:35:06.383757+00:00,2026-04-08 08:39:59.812620+00:00,2026-04-09 06:35:06.383757+00:00
2285,LDA,陆丰东,lufengdong,lfd,1525,汕尾,cn,中国,115.889308,22.905913,amap,2026-04-09 06:35:07.388090+00:00,2026-04-08 08:39:59.812759+00:00,2026-04-09 06:35:07.388090+00:00
2286,LFA,来凤,laifeng,lf,1361,恩施,cn,中国,109.359036,29.517937,amap,2026-04-09 06:35:08.397401+00:00,2026-04-08 08:39:59.812897+00:00,2026-04-09 06:35:08.397401+00:00
2287,KFQ,龙丰,longfeng,lf,1512,惠州,cn,中国,114.394953,23.062881,amap,2026-04-09 06:35:09.403699+00:00,2026-04-08 08:39:59.813037+00:00,2026-04-09 06:35:09.403699+00:00
2288,LAA,陆丰南,lufengnan,lfn,1525,汕尾,cn,中国,115.661524,22.893242,amap,2026-04-09 06:35:10.420194+00:00,2026-04-08 08:39:59.813201+00:00,2026-04-09 06:35:10.420194+00:00
2289,LQM,禄丰南,lufengnan,lfn,1905,楚雄,cn,中国,102.063658,25.120056,amap,2026-04-09 06:35:11.421806+00:00,2026-04-08 08:39:59.813457+00:00,2026-04-09 06:35:11.421806+00:00
2290,LNB,兰岗,langang,lg,0044,牡丹江,cn,中国,129.411972,44.267164,amap,2026-04-09 06:35:12.416471+00:00,2026-04-08 08:39:59.813820+00:00,2026-04-09 06:35:12.416471+00:00
2291,LGM,龙骨甸,longgudian,lgd,1905,楚雄,cn,中国,101.776411,25.410123,amap,2026-04-09 06:35:13.418148+00:00,2026-04-08 08:39:59.814199+00:00,2026-04-09 06:35:13.418148+00:00
2292,KGQ,临高南,lingaonan,lgn,2520,临高,cn,中国,109.759402,19.867726,amap,2026-04-09 06:35:14.422059+00:00,2026-04-08 08:39:59.814494+00:00,2026-04-09 06:35:14.422059+00:00
2293,LOM,芦沟,lugou,lg,1901,曲靖,cn,中国,104.385916,24.949011,amap,2026-04-09 06:35:15.450933+00:00,2026-04-08 08:39:59.814778+00:00,2026-04-09 06:35:15.450933+00:00
2294,LGJ,龙沟,longgou,lg,2104,武威,cn,中国,102.900981,37.318511,amap,2026-04-09 06:35:16.455168+00:00,2026-04-08 08:39:59.815062+00:00,2026-04-09 06:35:16.455168+00:00
2295,UFH,临海,linhai,lh,0946,台州,cn,中国,121.245204,28.880708,amap,2026-04-09 06:35:17.455186+00:00,2026-04-08 08:39:59.815380+00:00,2026-04-09 06:35:17.455186+00:00
2296,JID,凌海,linghai,lh,0228,锦州,cn,中国,121.362223,41.181431,amap,2026-04-09 06:35:18.468201+00:00,2026-04-08 08:39:59.815654+00:00,2026-04-09 06:35:18.468201+00:00
2297,LHX,拉哈,laha,lh,0007,齐齐哈尔,cn,中国,124.630229,48.20415,amap,2026-04-09 06:35:19.485714+00:00,2026-04-08 08:39:59.815971+00:00,2026-04-09 06:35:19.485714+00:00
2298,LXX,林海,linhai,lh,0003,加格达奇,cn,中国,124.137458,50.41904,amap,2026-04-09 06:35:20.462059+00:00,2026-04-08 08:39:59.816235+00:00,2026-04-09 06:35:20.462059+00:00
2299,UDP,滦河,luanhe,lh,0304,唐山,cn,中国,118.672484,39.853872,amap,2026-04-09 06:35:21.473533+00:00,2026-04-08 08:39:59.816452+00:00,2026-04-09 06:35:21.473533+00:00
2300,LHU,临海南,linhainan,lhn,0946,台州,cn,中国,121.1333,28.807651,amap,2026-04-09 06:35:22.467976+00:00,2026-04-08 08:39:59.816764+00:00,2026-04-09 06:35:22.467976+00:00
2301,UNT,凌海南,linghainan,lhn,0228,锦州,cn,中国,121.375348,41.153696,amap,2026-04-09 06:35:23.658564+00:00,2026-04-08 08:39:59.817037+00:00,2026-04-09 06:35:23.658564+00:00
2302,LHP,龙华,longhua,lh,0339,衡水,cn,中国,116.02069,37.611621,amap,2026-04-09 06:35:24.478715+00:00,2026-04-08 08:39:59.817326+00:00,2026-04-09 06:35:24.478715+00:00
2303,UNP,滦河沿,luanheyan,lhy,0309,承德,cn,中国,117.543945,41.079507,amap,2026-04-09 06:35:25.493631+00:00,2026-04-08 08:39:59.817592+00:00,2026-04-09 06:35:25.493631+00:00
2304,LEX,六合镇,liuhezhen,lhz,0007,齐齐哈尔,cn,中国,124.696893,48.350774,amap,2026-04-09 06:35:26.497628+00:00,2026-04-08 08:39:59.817921+00:00,2026-04-09 06:35:26.497628+00:00
